,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
197,2024-04-03 21:37:30,2090871487.6160917,55,111,164,224,554,559,158,160,0,50,39,39,2024-04-03 21:37:30,-1.0
198,2024-04-03 21:37:40,2090871497.6160789,54,110,163,223,550,558,159,161,0,49,39,40,2024-04-03 21:37:40,-4.0
199,2024-04-03 21:37:50,2090871507.6160517,54,111,165,224,554,558,157,160,0,49,38,38,2024-04-03 21:37:50,4.0
200,2024-04-03 21:38:00,2090871517.6166244,53,111,164,224,552,557,157,161,0,49,39,40,2024-04-03 21:38:00,-2.0
201,2024-04-03 21:38:10,2090871527.6161232,55,110,164,224,553,558,157,161,0,49,39,39,2024-04-03 21:38:10,1.0
202,2024-04-03 21:38:20,2090871537.616115,54,111,165,222,552,558,157,161,0,49,39,39,2024-04-03 21:38:20,-1.0
203,2024-04-03 21:38:30,2090871547.616131,55,109,165,225,554,557,158,162,0,48,39,40,2024-04-03 21:38:30,2.0
204,2024-04-03 21:38:40,2090871557.6160886,54,111,163,225,553,558,157,160,0,49,39,39,2024-04-03 21:38:40,-1.0
205,2024-04-03 21:38:50,2090871567.6197674,54,110,164,225,553,557,157,162,0,49,39,40,2024-04-03 21:38:50,0.0
206,2024-04-03 21:39:00,2090871577.6160963,54,111,164,224,553,556,158,160,0,49,39,39,2024-04-03 21:39:00,0.0
207,2024-04-03 21:39:10,2090871587.6164505,53,110,164,224,551,558,158,160,0,49,40,39,2024-04-03 21:39:10,-2.0
208,2024-04-03 21:39:20,2090871597.6161945,54,110,163,225,552,559,158,160,0,49,39,39,2024-04-03 21:39:20,1.0
209,2024-04-03 21:39:30,2090871607.6161778,53,111,162,225,551,557,157,162,0,49,41,41,2024-04-03 21:39:30,-1.0
210,2024-04-03 21:39:40,2090871617.6162517,54,111,164,224,553,557,157,160,0,49,38,39,2024-04-03 21:39:40,2.0
211,2024-04-03 21:39:50,2090871627.616151,53,111,162,225,551,558,157,162,0,48,41,41,2024-04-03 21:39:50,-2.0
